timestamp,pitch_rad,pitch_rate_rad_s,x_m,x_dot_m_s,action
1780133069.484274,-0.010094606279167997,-0.0008254785695318808,0.0,0.0,"1.0000,-0.9889"
1780133069.4997647,-0.013609618722623798,-0.0007970884181102017,0.0,0.0,"1.0000,-0.9886"
1780133069.515331,-0.018958886990850812,-0.0007565310561045543,0.0,0.0,"1.0000,-0.9922"
1780133069.530766,0.020431314686907107,-0.0007813724358728975,0.0,0.0,"1.0000,-0.9855"
1780133069.5463207,0.02520734215707167,-0.0007854281760380096,0.0,0.0,"1.0000,-0.9867"
1780133069.5619347,0.007162160728571704,-0.0007849212055439597,0.0,0.0,"1.0000,-0.9910"
1780133069.5773408,0.021257098372930827,-0.000795060551992193,0.0,0.0,"1.0000,-0.9839"
1780133069.5927954,0.04251854085691367,-0.0007930326779450895,0.0,0.0,"1.0000,-0.9792"
1780133069.608188,0.010017765339410845,-0.0007981023511692059,0.0,0.0,"1.0000,-0.9613"
1780133069.62362,-0.06405725442667562,-0.0008340970183738816,0.0,0.0,"1.0000,-0.8799"
1780133069.63908,-0.03257747719545248,-0.0007555171309746452,0.0,0.0,"0.9998,-0.5171"
1780133069.6545556,-0.02583865489885545,-0.0007910048276852713,0.0,0.0,"0.9987,-0.1622"
1780133069.6702003,-0.08244464961890507,-0.0006774441982112683,0.0,0.0,"0.9938,0.1934"
1780133069.6858985,-0.07012380934112669,-0.0008031720243933224,0.0,0.0,"0.6955,0.8143"
1780133069.7016191,-0.03287691202485739,-0.0005664185004984673,0.0,0.0,"0.6955,0.8143"
1780133069.7172356,-0.032752382341364183,-0.0005299167517924077,0.0,0.0,"0.6955,0.8143"
1780133069.732917,-0.0020617267546217677,-0.000599371313022463,0.0,0.0,"0.6955,0.8143"
1780133069.748564,-0.02188609424737259,-0.0004959500299966935,0.0,0.0,"0.6955,0.8143"
1780133069.7641575,-0.0310322627855264,-0.0004903734021367177,0.0,0.0,"0.6955,0.8143"
1780133069.7798114,-0.017849866466855907,-0.0004518439617527462,0.0,0.0,"0.6955,0.8143"
1780133069.79547,-0.025063133268064655,-0.0004797271010526247,0.0,0.0,"0.6955,0.8143"
1780133069.8111737,-0.009587662352373558,-0.00043764885135211414,0.0,0.0,"0.6955,0.8143"
1780133069.8267663,-0.021271153348772713,-0.0004041888304612104,0.0,0.0,"0.6955,0.8143"
1780133069.8423874,-0.012743381460938535,-0.0004508299256155027,0.0,0.0,"0.6955,0.8143"
1780133069.858027,0.006104477519662768,-0.0004224398316797647,0.0,0.0,"0.6955,0.8143"
1780133069.8736243,-0.0031127087836259615,-0.00042294665945009934,0.0,0.0,"0.6955,0.8143"
1780133069.8893907,0.007767907332217522,-0.00041889089549770105,0.0,0.0,"0.6955,0.8143"
1780133069.9051163,0.00635335896930965,-0.00043866288748935743,0.0,0.0,"0.6955,0.8143"
1780133069.9206853,0.01172602955048073,-0.00043055135958456085,0.0,0.0,"0.6955,0.8143"
1780133069.936297,0.0027371888156254714,-0.0004366348152148715,0.0,0.0,"0.6955,0.8143"
1780133069.9527035,0.02162162713706016,-0.0004462673338927702,0.0,0.0,"0.6955,0.8143"
1780133069.9683287,0.019814074131157003,-0.00041331439450324964,0.0,0.0,"0.6955,0.8143"
1780133069.9841473,0.020493398994921627,-0.0004721225277836878,0.0,0.0,"0.6955,0.8143"
1780133069.999978,-0.0013541524374370423,-0.00046705298142509584,0.0,0.0,"0.6955,0.8143"
1780133070.016229,-0.003897756224736232,-0.0004594484081561587,0.0,0.0,"0.6955,0.8143"
1780133070.0320597,-0.013734886433877547,-0.00046147635356512005,0.0,0.0,"0.6955,0.8143"
1780133070.0478213,-0.000521422291148127,-0.0004569135081113379,0.0,0.0,"0.6955,0.8143"
1780133070.06357,0.015350426073558604,-0.00044576025239138656,0.0,0.0,"0.6955,0.8143"
1780133070.0794122,0.04957793424631621,-0.0006074828409272594,0.0,0.0,"0.6955,0.8143"
1780133070.0950327,0.0049248288511757055,-0.0004802340556884846,0.0,0.0,"0.6955,0.8143"
1780133070.1106822,0.030902600992253254,-0.0005603347911371074,0.0,0.0,"0.6955,0.8143"
1780133070.1264417,0.009468334376777035,-0.000522819260024854,0.0,0.0,"0.6955,0.8143"
1780133070.1422236,0.01664411622832071,-0.0005202843599800336,0.0,0.0,"0.6955,0.8143"
1780133070.1579661,0.027342087666854836,-0.0004994988393132325,0.0,0.0,"0.6955,0.8143"
1780133070.173847,-0.0008854320165647828,-0.0005263680693413935,0.0,0.0,"0.6955,0.8143"
1780133070.1894689,-0.034676406079103106,-0.0005324516518372283,0.0,0.0,"0.6955,0.8143"
1780133070.205129,0.014269129348540008,-0.0004944291660891156,0.0,0.0,"0.6955,0.8143"
1780133070.2208722,0.040432704736293304,-0.00047009470924025106,0.0,0.0,"0.6955,0.8143"
1780133070.2365425,0.028879342304665448,-0.0005081171949883638,0.0,0.0,"0.6955,0.8143"
1780133070.2521827,0.07257874339175709,-0.00045843449888444024,0.0,0.0,"0.6955,0.8143"
1780133070.267883,0.045617107430510256,-0.0005071032857166455,0.0,0.0,"0.6955,0.8143"
1780133070.2839158,0.033142315098936115,-0.0005278888063834466,0.0,0.0,"0.6955,0.8143"
1780133070.2997825,0.029684968248700067,-0.0005289028425206892,0.0,0.0,"0.6955,0.8143"
1780133070.3156059,-0.006909610814719497,-0.0005932876036611036,0.0,0.0,"0.6955,0.8143"
1780133070.3315165,0.027989308495554185,-0.0007610937746928116,0.0,0.0,"0.6955,0.8143"
1780133070.3472033,-0.019415965520659384,-0.0006323241255464592,0.0,0.0,"0.6955,0.8143"
1780133070.363306,0.0591260137720645,-0.0006946810681434366,0.0,0.0,"0.6955,0.8143"
1780133070.3789349,-0.008231154581414213,-0.00061356629655757,0.0,0.0,"0.6955,0.8143"
1780133070.3950627,0.041617659250485745,-0.0006084967501989776,0.0,0.0,"0.6955,0.8143"
1780133070.410874,0.0389943184284946,-0.000542083916784078,0.0,0.0,"0.6955,0.8143"
1780133070.4268064,0.028005350209365523,-0.000606975759425876,0.0,0.0,"0.6955,0.8143"
1780133070.442613,-0.022154106224920422,-0.0006353659802271385,0.0,0.0,"0.6955,0.8143"
1780133070.4582675,0.005365918606304976,-0.0006728814479066299,0.0,0.0,"0.6955,0.8143"
1780133070.4740057,0.05616498434206878,-0.0007945535418526668,0.0,0.0,"0.6955,0.8143"
1780133070.489677,0.028016543065990912,-0.0007048204145916695,0.0,0.0,"0.6955,0.8143"
1780133070.5053859,0.035076045043786835,-0.0008477851107058915,0.0,0.0,"0.6955,0.8143"
1780133070.521198,0.0013413698104343258,-0.0007256060621239954,0.0,0.0,"0.6955,0.8143"
1780133070.5369341,-0.02043596791827587,-0.0007803585266011788,0.0,0.0,"0.6955,0.8143"
1780133070.5526514,-0.04056074132281058,-0.000784921213473055,0.0,0.0,"0.6955,0.8143"
1780133070.5684237,0.007104560093520673,-0.0008275064178094251,0.0,0.0,"0.5883,0.5653"
1780133070.5840814,3.9189974562453544e-05,-0.0008117904593594066,0.0,0.0,"0.6955,0.8143"
1780133070.6000457,0.07904643786391344,-0.0007271269656770494,0.0,0.0,"0.6955,0.8143"
1780133070.6159747,-0.0037785512279946143,-0.0008062138225791984,0.0,0.0,"0.6955,0.8143"
1780133070.6320405,0.005343115153154193,-0.0008305482407737236,0.0,0.0,"0.6955,0.8143"
1780133070.6478662,0.01631738374302588,-0.0008244646344906029,0.0,0.0,"0.6955,0.8143"
1780133070.6637285,-0.014173372705798035,-0.0008234507053961463,0.0,0.0,"0.6955,0.8143"
1780133070.679503,0.003589899394154064,-0.0008457572445878831,0.0,0.0,"0.6412,0.7024"
1780133070.6955082,0.0011145990396905711,-0.0008092556257207587,0.0,0.0,"0.6955,0.8143"
1780133070.7118018,0.04843727342862594,-0.0007321966389011658,0.0,0.0,"0.6955,0.8143"
1780133070.727684,-0.003101856846262366,-0.0007859351420719432,0.0,0.0,"0.6955,0.8143"
1780133070.7435505,-0.013004656488334515,-0.0008259855380436567,0.0,0.0,"0.6955,0.8143"
1780133070.7594483,-0.0008204240382326325,-0.0008254785675496071,0.0,0.0,"0.6955,0.8143"
1780133070.7757475,0.004652928643466718,-0.0008077347271233893,0.0,0.0,"0.6955,0.8143"
1780133070.791557,0.012014103844713367,-0.000799116283237073,0.0,0.0,"0.6955,0.8143"
1780133070.807464,0.03263155106907879,-0.000848292085164489,0.0,0.0,"0.6955,0.8143"
1780133070.8234618,0.007062911568319265,-0.0008133113624168922,0.0,0.0,"0.6955,0.8143"
1780133070.8393161,0.010164297781937063,-0.0008700916697203668,0.0,0.0,"0.6955,0.8143"
1780133070.8552394,0.01412104870019672,-0.00087566830154489,0.0,0.0,"0.6955,0.8143"
1780133070.8710544,0.011527028302150754,-0.0008609662602956855,0.0,0.0,"0.6955,0.8143"
1780133070.8868492,0.022324085585540766,-0.0008792170791450482,0.0,0.0,"0.6955,0.8143"
1780133070.9028254,0.012482783669262053,-0.0009192674666920976,0.0,0.0,"0.6955,0.8143"
1780133070.9186924,0.006783632597498274,-0.0008944260849414814,0.0,0.0,"0.6955,0.8143"
1780133070.9345493,-0.005048131839161459,-0.001010014566657576,0.0,0.0,"0.6955,0.8143"
1780133070.9503114,0.024264690765996973,-0.0009187605041271435,0.0,0.0,"0.6955,0.8143"
1780133070.9660187,-0.005877090673334494,-0.0009288998461152605,0.0,0.0,"0.6955,0.8143"
1780133070.9819462,0.019657972684711776,-0.000956276064973504,0.0,0.0,"0.6955,0.8143"
1780133070.9978375,0.051530819689885925,-0.0009785826101120622,0.0,0.0,"0.7404,0.7299"
1780133071.0137305,0.04204821730270606,-0.0010135633363286384,0.0,0.0,"0.9051,-0.3078"
1780133071.030917,0.05004375215903415,-0.0010318141551780011,0.0,0.0,"0.9670,-0.9144"
1780133071.0468209,-0.03524274795706641,-0.00108403174339765,0.0,0.0,"0.9913,-0.9958"
1780133071.0625427,-0.021717365661388825,-0.0010789620701735334,0.0,0.0,"0.7302,0.7526"
1780133071.078453,0.1389822724748782,-0.0011159707100826895,0.0,0.0,"0.6955,0.8143"
1780133071.0942824,0.0647477092845627,-0.001193029622567014,0.0,0.0,"0.6955,0.8143"
1780133071.1100938,0.039324334624311806,-0.001255386628596754,0.0,0.0,"0.6955,0.8143"
1780133071.1259396,0.014964096278428742,-0.0012959439826733055,0.0,0.0,"0.6955,0.8143"
1780133071.141613,0.04944176116896591,-0.0013167295667728695,0.0,0.0,"0.6955,0.8143"
1780133071.1575797,0.11218056844572982,-0.001371988954169531,0.0,0.0,"0.6955,0.8143"
1780133071.1735687,0.07854394546985535,-0.0014160951492790028,0.0,0.0,"0.6955,0.8143"
1780133071.18941,0.06652421593518956,-0.0015301627333888649,0.0,0.0,"0.6955,0.8143"
1780133071.2053754,0.08854260935770475,-0.0015544971902377296,0.0,0.0,"0.6955,0.8143"
1780133071.2215657,-0.0039774782145820115,-0.0015909988120782646,0.0,0.0,"0.6955,0.8143"
1780133071.2377217,-0.013533930864910587,-0.0017679302934209633,0.0,0.0,"0.6955,0.8143"
1780133071.2535038,-0.06978984779204767,-0.0015230651781885493,0.0,0.0,"0.6955,0.8143"
1780133071.2698917,-0.10370688635742958,-0.0014982237667038256,0.0,0.0,"0.6955,0.8143"
1780133071.2858407,-0.11170139148526431,-0.0013339665318541807,0.0,0.0,"0.6955,0.8143"
1780133071.3019724,-0.05968813526116018,-0.001071357584124644,0.0,0.0,"0.6955,0.8143"
1780133071.3182366,-0.031778390617421576,-0.0014591873082512325,0.0,0.0,"0.6955,0.8143"
1780133071.3342175,-0.03614594238487179,-0.0010637530505011837,0.0,0.0,"0.6955,0.8143"
1780133071.3502598,-0.01111110267269999,-0.0010495580669660763,0.0,0.0,"0.6955,0.8143"
1780133071.3663886,0.03713876555584045,-0.001011535454352439,0.0,0.0,"0.6955,0.8143"
1780133071.3824341,0.03898277289959165,-0.0010044378357193622,0.0,0.0,"0.6955,0.8143"
1780133071.398481,0.017936561203365425,-0.0010703435876328778,0.0,0.0,"0.6955,0.8143"
1780133071.4146655,0.00596102918883154,-0.0011124218373333881,0.0,0.0,"0.6955,0.8143"
1780133071.430628,0.03721903189617079,-0.0011408120581346518,0.0,0.0,"0.6955,0.8143"
1780133071.4469533,0.03849849544793221,-0.0010272515555261727,0.0,0.0,"0.6955,0.8143"
1780133071.463016,0.010610799081758243,-0.0012614703062417314,0.0,0.0,"0.6955,0.8143"
1780133071.4788475,0.051966331962467374,-0.0010820037979886888,0.0,0.0,"-0.4932,0.9984"
1780133071.494891,0.028098834929368835,-0.0013648915892675011,0.0,0.0,"-0.6294,0.9992"
1780133071.5108025,0.12241110336523175,-0.0012143222564515808,0.0,0.0,"0.6955,0.8143"
1780133071.5266542,0.1333173910499036,-0.001216857156496401,0.0,0.0,"0.2997,0.9702"
1780133071.5426097,0.0752393599955088,-0.0018688166764019125,0.0,0.0,"0.6955,0.8143"
1780133071.558439,0.05521698406620397,-0.0015996171677533965,0.0,0.0,"0.6955,0.8143"
1780133071.574366,-0.040292991552758284,-0.001375537890351595,0.0,0.0,"0.6955,0.8143"
1780133071.5902312,-0.035563259448374504,-0.0012832698630457755,0.0,0.0,"0.6955,0.8143"
1780133071.6063035,-0.030672456139192505,-0.0016006310770251145,0.0,0.0,"0.6955,0.8143"
1780133071.6223452,-0.015810872943039705,-0.0014454991524864604,0.0,0.0,"0.6955,0.8143"
1780133071.6385064,-0.052277984830574,-0.001501772639453127,0.0,0.0,"0.6955,0.8143"
1780133071.655116,-0.1066982713734769,-0.0012295312761239309,0.0,0.0,"0.6955,0.8143"
1780133071.6717277,-0.11659426425814765,-0.0010896083712576255,0.0,0.0,"0.6955,0.8143"
1780133071.6881106,-0.11496233466115074,-0.0016406815557567598,0.0,0.0,"0.6955,0.8143"
1780133071.704111,-0.07180956364088939,-0.001098226790365519,0.0,0.0,"0.6955,0.8143"
1780133071.7202876,-0.04910650617872217,-0.0010956920806189853,0.0,0.0,"0.6955,0.8143"
1780133071.7362843,-0.05928041641536111,-0.001049557940100552,0.0,0.0,"0.6955,0.8143"
1780133071.75238,-0.05184191404766933,-0.0009836521881870354,0.0,0.0,"0.6955,0.8143"
1780133071.7684023,-0.05680996193447238,-0.000975033959377429,0.0,0.0,"0.6955,0.8143"
1780133071.784382,-0.0506708241091344,-0.000979089723329827,0.0,0.0,"0.6955,0.8143"
1780133071.8003883,-0.020957979320894965,-0.0009471506932120252,0.0,0.0,"0.6955,0.8143"
1780133071.8168435,-0.01681001657215933,-0.0009309276374024323,0.0,0.0,"0.5028,0.2990"
1780133071.8327029,-0.0004217832151289652,-0.0008675568489664989,0.0,0.0,"0.6955,0.8143"
1780133071.8488922,0.013057556308143842,-0.0008401806008697167,0.0,0.0,"0.6955,0.8143"
1780133071.8648355,0.02138949999819982,-0.0008513338883060495,0.0,0.0,"0.6955,0.8143"
1780133071.8807387,0.018630425279286197,-0.0008508269336701905,0.0,0.0,"0.6955,0.8143"
1780133071.8968716,0.03865715029437711,-0.0008629941303782418,0.0,0.0,"0.6955,0.8143"
1780133071.9130502,0.04394764488312021,-0.0008832728867074705,0.0,0.0,"0.5855,0.1290"
1780133071.9292746,0.033427600211473965,-0.0008944260155618966,0.0,0.0,"0.8967,0.6153"
1780133071.9453282,0.17585451368994454,-0.0010024101440414494,0.0,0.0,"0.6197,0.7721"
1780133071.961406,-0.11099288995379261,-0.002396062437978995,0.0,0.0,"0.7513,0.2618"
1780133071.9775972,-0.05438036684725843,-0.0009212953724555828,0.0,0.0,"-0.4483,0.9409"
1780133071.9933865,-0.0720732058652942,-0.0009005097249232558,0.0,0.0,"0.9211,-0.6017"
1780133072.0090442,-0.07190217388301808,-0.0008645149308530563,0.0,0.0,"-0.7017,0.9977"
1780133072.0247753,-0.027412737724308578,-0.0007910044788050786,0.0,0.0,"-0.2979,0.9883"
1780133072.0404315,-0.01186256472429284,-0.0009344767004500201,0.0,0.0,"0.6446,0.8609"
1780133072.0560648,-0.08623217658948468,-0.0005740230737674046,0.0,0.0,"0.5550,0.8606"
1780133072.071779,-0.11524689683429096,0.0011233027541304227,0.0,0.0,"0.6955,0.8143"
1780133072.087798,-0.02469281903216683,-0.0007210433435357378,0.0,0.0,"0.6955,0.8143"
1780133072.1037376,-0.200712661845806,-0.0004077377349268928,0.0,0.0,"0.6955,0.8143"
1780133072.1194868,0.045808694105302486,-0.0007306757353481121,0.0,0.0,"0.6955,0.8143"
1780133072.135133,-0.033544056233476824,-0.0008335900320216414,0.0,0.0,"0.6955,0.8143"
1780133072.150951,-0.01967936887124018,-0.0007433499184084037,0.0,0.0,"0.6955,0.8143"
1780133072.1665862,-0.012600134793290568,-0.0008229437309375488,0.0,0.0,"0.6955,0.8143"
1780133072.1823492,0.003185133890874936,-0.0007519683375162968,0.0,0.0,"0.6955,0.8143"
1780133072.198133,0.047066654232567215,-0.000724592121135896,0.0,0.0,"0.6955,0.8143"
1780133072.2138171,-0.00042010337641354423,-0.0007484195757743296,0.0,0.0,"0.6955,0.8143"
1780133072.2295694,0.05152897021424903,-0.0007595728473524716,0.0,0.0,"0.6955,0.8143"
1780133072.2454426,-0.06538492361453105,-0.0008325761148208276,0.0,0.0,"0.6955,0.8143"
1780133072.2613735,0.0011649814191042294,-0.00080672078613529,0.0,0.0,"0.6955,0.8143"
1780133072.2770488,-0.0304266288872783,-0.0007935396642973294,0.0,0.0,"0.6955,0.8143"
1780133072.2928884,-0.024110467959549214,-0.0007555171468328361,0.0,0.0,"0.6955,0.8143"
1780133072.3087575,-0.04970297553503988,-0.0007747818670248215,0.0,0.0,"0.6955,0.8143"
1780133072.3244088,-0.03788798498651465,-0.000742842932056163,0.0,0.0,"0.6955,0.8143"
1780133072.3405602,-0.013520803369502385,-0.0007534892331402556,0.0,0.0,"0.6955,0.8143"
1780133072.3597481,0.03080033908578271,-0.0007362523949244692,0.0,0.0,"0.6955,0.8143"
1780133072.3790638,0.015929591405946297,-0.0007697121938007052,0.0,0.0,"0.9854,0.3769"
1780133072.3984458,0.08292970164992675,-0.0009020305888308346,0.0,0.0,"0.9999,-0.6598"
1780133072.417587,0.08633062054904088,-0.0007038064854972129,0.0,0.0,"1.0000,-0.8601"
1780133072.4366822,-0.01224206656757093,-0.0008315621743282963,0.0,0.0,"1.0000,-0.7900"
1780133072.4553375,0.009216222456559703,-0.0008016511208402686,0.0,0.0,"1.0000,-0.9846"
1780133072.4736197,0.028766571169555166,-0.0008107765223358547,0.0,0.0,"1.0000,-0.9832"
1780133072.491605,0.06636348823036903,-0.0007752888355365977,0.0,0.0,"1.0000,-0.9945"
1780133072.5096443,0.002606524866939186,-0.000794046615959778,0.0,0.0,"1.0000,-0.9962"
1780133072.5276217,0.004573428639716881,-0.0008219298013475238,0.0,0.0,"1.0000,-0.9946"
1780133072.5463967,-0.01405176305923811,-0.0008366318430922969,0.0,0.0,"1.0000,-0.9868"
1780133072.5651984,0.00954737695990679,-0.0008173670991130253,0.0,0.0,"1.0000,-0.9208"
1780133072.5843756,0.001049884508946164,-0.0008249716049846523,0.0,0.0,"1.0000,-0.8712"
1780133072.6035018,0.00971252756198912,-0.000822436768372594,0.0,0.0,"1.0000,-0.9016"
1780133072.6226573,0.003148764805524923,-0.0007940466110040935,0.0,0.0,"1.0000,-0.9138"
1780133072.641865,0.007412291889079881,-0.0007864421090970138,0.0,0.0,"1.0000,-0.8890"
1780133072.6609588,0.005285809943628095,-0.0007965814555452471,0.0,0.0,"0.9999,-0.7046"
1780133072.6802263,0.02747626684491422,-0.0008128044162056965,0.0,0.0,"0.9988,-0.1746"
1780133072.6995795,0.033948969376548316,-0.0008533617544240579,0.0,0.0,"0.9958,0.1044"
1780133072.7190924,0.001965980582557425,-0.0008234507019271669,0.0,0.0,"0.9972,0.0116"
1780133072.7385423,0.010950611172148128,-0.0008325761078828691,0.0,0.0,"0.9857,0.3341"
1780133072.757734,0.012845285549006435,-0.0008447433154934265,0.0,0.0,"0.9158,-0.1642"
1780133072.7769234,0.001852521707973953,-0.0008224367683725942,0.0,0.0,"0.3435,-0.2189"
1780133072.795522,0.022308162141645438,-0.000871105600797097,0.0,0.0,"0.0975,-0.2294"
1780133072.8143215,0.017839045341273174,-0.0008437293824344221,0.0,0.0,"0.0188,-0.1896"
1780133072.8328512,0.0057895500928096255,-0.0008178740616779797,0.0,0.0,"0.2399,-0.4861"
1780133072.851103,0.006594297834310037,-0.0008361248765627947,0.0,0.0,"0.5803,-0.5935"
1780133072.8695288,0.006584456539783734,-0.0008391666757398078,0.0,0.0,"0.6955,0.8143"
1780133072.8879168,-0.015394867940083157,-0.0008001302172872145,0.0,0.0,"0.6955,0.8143"
1780133072.906867,0.00816336288717151,-0.0008386597131748532,0.0,0.0,"0.6955,0.8143"
1780133072.9264803,0.004275419172420386,-0.0008264925006086115,0.0,0.0,"0.6955,0.8143"
1780133072.9458072,0.007908017348769392,-0.0008366318391277495,0.0,0.0,"0.6955,0.8143"
1780133072.9666617,-0.031228026100286715,-0.0008254785675496071,0.0,0.0,"0.6955,0.8143"
1780133072.9872086,-0.0066672852874584965,-0.0008016510970529824,0.0,0.0,"0.6955,0.8143"
1780133073.0071821,-0.07042325765806243,-0.0007864421408133951,0.0,0.0,"0.6955,0.8143"
1780133073.0266411,-0.009454476536161743,-0.0007083692239082085,0.0,0.0,"0.6955,0.8143"
1780133073.045945,0.06329719657152254,-0.0007834003079377273,0.0,0.0,"0.6955,0.8143"
1780133073.0639086,0.015585616562097719,-0.0008163531620894733,0.0,0.0,"0.6955,0.8143"
1780133073.081951,0.039682822982354815,-0.0008148322664655143,0.0,0.0,"0.6955,0.8143"
1780133073.1000152,-0.13349922167908956,-0.0006495610113368172,0.0,0.0,"0.6955,0.8143"
1780133073.1182523,-0.044351429772240325,-0.0007676843276826965,0.0,0.0,"0.6955,0.8143"
1780133073.1361575,-0.015848721599245275,-0.0007392941861723863,0.0,0.0,"0.6955,0.8143"
1780133073.1545444,0.008462979551989144,-0.0007109039970875047,0.0,0.0,"0.6955,0.8143"
1780133073.1729057,-0.02423436172732126,-0.0007332105719601702,0.0,0.0,"0.6955,0.8143"
1780133073.191491,0.019680372592995016,-0.0006546306845609342,0.0,0.0,"0.6955,0.8143"
1780133073.2102616,-0.0415023432876386,-0.0006602073282791006,0.0,0.0,"0.6955,0.8143"
1780133073.228568,-0.05412175630686816,-0.0006642630605151172,0.0,0.0,"0.6955,0.8143"
1780133073.2475388,-0.05185648995376192,-0.0005765577835139383,0.0,0.0,"0.6955,0.8143"
1780133073.2671328,-0.026042495203941893,-0.000516228683247684,0.0,0.0,"0.6955,0.8143"
1780133073.286589,-0.06272051572919485,-0.0005015266261402882,0.0,0.0,"0.6955,0.8143"
1780133073.3058932,-0.027392432558306257,-0.00044018364038960096,0.0,0.0,"0.6955,0.8143"
1780133073.3251395,-0.017696587426022387,-0.00030330251091302335,0.0,0.0,"0.6955,0.8143"
1780133073.343837,-0.00867191184572693,-0.0003169906032450334,0.0,0.0,"0.6955,0.8143"
1780133073.3631742,0.04398671152652733,-0.0003007677377337276,0.0,0.0,"0.6955,0.8143"
1780133073.3823895,0.04707485298708111,-0.00017656077545925093,0.0,0.0,"0.6955,0.8143"
1780133073.401602,-0.044451025263304765,-0.0004310581873548955,0.0,0.0,"0.6955,0.8143"
1780133073.4207628,0.019227442113821377,-0.0002242157164524996,0.0,0.0,"0.6955,0.8143"
1780133073.4398472,0.15027717682642758,-0.00024550828690430367,0.0,0.0,"0.6955,0.8143"
1780133073.4593801,-0.025747222028553583,-0.00037123611308635803,0.0,0.0,"0.6955,0.8143"
1780133073.478591,-0.06187982339967192,-0.0003017816152890648,0.0,0.0,"0.6955,0.8143"
1780133073.498035,-0.004501760667199345,-0.00036211073934260506,0.0,0.0,"0.6955,0.8143"
1780133073.5172505,-0.02290512886894865,-0.0003560271330594845,0.0,0.0,"0.6955,0.8143"
1780133073.5365283,-0.00011650480603962732,-0.000397598412265945,0.0,0.0,"0.6955,0.8143"
1780133073.5554554,-0.03614838942835279,-0.00040266806170277626,0.0,0.0,"0.6955,0.8143"
1780133073.5745218,0.017956975531941734,-0.0002733914737787547,0.0,0.0,"0.6955,0.8143"
1780133073.5932844,0.0026213989846197248,-0.0004558996226269054,0.0,0.0,"0.6955,0.8143"
1780133073.6120038,0.030087714398166283,-0.00037225006200355265,0.0,0.0,"0.6955,0.8143"
1780133073.6309168,-0.00750881049331556,-0.0003545062136482396,0.0,0.0,"0.6955,0.8143"
1780133073.649937,-0.0174905464006364,-0.00041280739229281873,0.0,0.0,"0.6955,0.8143"
1780133073.6692407,0.024783555352763484,-0.00031851154644356406,0.0,0.0,"0.6955,0.8143"
1780133073.6885133,-0.02240063806995539,-0.0003905008491365341,0.0,0.0,"0.6955,0.8143"
1780133073.7075481,-0.03225939853875051,-0.0004077377428559881,0.0,0.0,"0.6955,0.8143"
1780133073.7268014,0.0550112780308285,-0.000341325075952089,0.0,0.0,"0.6955,0.8143"
1780133073.746265,-0.016001861912434502,-0.0003438598967059564,0.0,0.0,"0.6955,0.8143"
1780133073.765873,0.0028268411803929264,-0.0004467742250958669,0.0,0.0,"0.6955,0.8143"
1780133073.785362,-0.0022742006223803544,-0.000411286528385241,0.0,0.0,"0.6955,0.8143"
1780133073.8041105,-0.03569183513951324,-0.00041483527426901777,0.0,0.0,"0.6955,0.8143"
1780133073.823749,0.1041793502662725,-0.0004553926124873796,0.0,0.0,"0.6955,0.8143"
1780133073.8432813,-0.0003645678509975603,-0.00029823287733438337,0.0,0.0,"0.6955,0.8143"
1780133073.8621578,-0.04756195351332057,-0.00045488565785151993,0.0,0.0,"0.6955,0.8143"
1780133073.8811436,-0.00023012077657072819,-0.0003854312234869892,0.0,0.0,"0.6955,0.8143"
1780133073.9000504,-0.053202514020418645,-0.00042396066387096094,0.0,0.0,"0.6955,0.8143"
1780133073.919207,0.037571857098373365,-0.0003899938945006751,0.0,0.0,"0.6955,0.8143"
1780133073.9381213,-0.041986676730638495,-0.00039759838847865927,0.0,0.0,"0.6955,0.8143"
1780133073.9570143,0.053760743752046765,-0.00041483525841082714,0.0,0.0,"0.6955,0.8143"
1780133073.9760072,0.018533117508100744,-0.0004934151933846352,0.0,0.0,"0.6955,0.8143"
1780133073.99489,0.06460824824655964,-0.00047972705347805325,0.0,0.0,"0.6955,0.8143"
1780133074.013986,0.0476753541712327,-0.0004188909906468444,0.0,0.0,"0.6955,0.8143"
1780133074.0379813,0.05181279348288058,-0.0004193979928572753,0.0,0.0,"0.6955,0.8143"
1780133074.0619671,-0.023015570304486713,-0.00047009467752387,0.0,0.0,"0.6955,0.8143"
1780133074.0855997,0.026880892445202625,-0.000428016396106978,0.0,0.0,"0.6955,0.8143"
1780133074.1088398,0.001730647042935761,-0.0004969639234102211,0.0,0.0,"0.6955,0.8143"
1780133074.1318002,-0.06483359202060704,-0.0004584344195934873,0.0,0.0,"0.6955,0.8143"
1780133074.1510465,-0.05807755031194974,-0.0004604622857114957,0.0,0.0,"0.6955,0.8143"
1780133074.170505,-0.04454192016084733,-0.0004117934671629096,0.0,0.0,"0.6955,0.8143"
1780133074.189543,-0.06424450639546009,-0.00041280739229281873,0.0,0.0,"0.6955,0.8143"
1780133074.2086506,-0.03027865201523767,-0.0004853036971962199,0.0,0.0,"0.6955,0.8143"
1780133074.2276914,0.04058226189884738,-0.0004761782758778959,0.0,0.0,"0.6955,0.8143"
1780133074.2478967,0.028813091920179616,-0.00040317506391320717,0.0,0.0,"0.6955,0.8143"
1780133074.2671633,0.057608926425670635,-0.0003088791625602851,0.0,0.0,"0.6955,0.8143"
1780133074.2864695,0.0034876192713497803,-0.0005395491753211628,0.0,0.0,"0.6955,0.8143"
1780133074.3057284,0.012630769237781947,-0.0004041889811140205,0.0,0.0,"0.6955,0.8143"
