t_unix,t_rel_s,enc_m1,enc_m2,bus1_ax,bus1_ay,bus1_az,bus1_gx,bus1_gy,bus1_gz,bus3_ax,bus3_ay,bus3_az,bus3_gx,bus3_gy,bus3_gz
1780139791.965866,4.012483,-15,11,-13884,193,-8463,-138,43,49,14691,-1015,-8157,-109,-6,-15
1780139791.981593,4.028211,-15,11,-14042,-640,-8420,382,-211,-91,14825,-581,-8313,-368,132,-77
1780139791.997368,4.043986,-15,11,-14003,-1609,-8373,495,-241,-116,15340,1158,-8613,-452,168,25
1780139792.013088,4.059705,-15,11,-14370,-2430,-7960,22,-11,275,15259,1417,-8770,-170,33,229
1780139792.028979,4.075597,-15,11,-14643,-1785,-8550,-419,157,223,15189,-24,-9215,617,-333,42
1780139792.044830,4.091447,-15,11,-13618,158,-9319,-767,538,-33,14857,-887,-9063,591,-591,37
1780139792.060483,4.107100,-15,11,-13134,723,-9681,-138,405,148,13608,-1853,-9037,222,-483,152
1780139792.076138,4.122756,-15,11,-12562,116,-9747,283,154,-34,13400,-520,-9539,-508,-4,-114
1780139792.092163,4.138780,-15,11,-12466,-850,-9638,585,-427,-43,13627,388,-9617,-634,305,-84
1780139792.107900,4.154518,-15,11,-13338,-2533,-8966,388,-589,98,14750,1540,-9538,-217,554,173
1780139792.123538,4.170156,-15,11,-14812,-1735,-8754,-312,-354,80,15149,967,-9324,141,411,122
1780139792.139146,4.185764,-15,11,-14912,-955,-8985,-498,-56,-106,15647,-384,-9122,443,-208,-155
1780139792.154734,4.201352,-15,11,-13397,-236,-9049,-307,538,89,15055,-761,-8850,345,-508,-18
1780139792.170349,4.216967,-15,11,-12825,-286,-9003,-113,480,276,13479,-732,-8850,13,-331,317
1780139792.185978,4.232595,-15,11,-13121,-410,-8551,26,-243,78,13381,-676,-8635,-70,388,-94
1780139792.201658,4.248276,-15,11,-13653,-352,-8553,26,-544,-170,15014,-699,-8596,-99,577,-239
1780139792.217451,4.264069,-15,11,-14916,-589,-8533,143,-468,-92,16233,-242,-8579,-222,281,-21
1780139792.233760,4.280377,-15,11,-14941,-945,-8323,153,176,198,15860,133,-8569,-226,-60,169
1780139792.249997,4.296615,-15,11,-14243,-1632,-8326,40,353,85,14774,605,-8745,-17,-405,-11
1780139792.266302,4.312920,-15,11,-13192,-1327,-8582,-197,266,58,14471,466,-8750,170,-221,83
1780139792.282597,4.329214,-15,11,-13240,-980,-8637,-234,76,155,14149,-168,-8740,202,-27,123
1780139792.298819,4.345437,-15,11,-13972,-404,-8663,-256,-246,28,15036,-732,-8801,207,203,-24
1780139792.315057,4.361674,-15,11,-14274,-186,-8781,-180,-14,81,15377,-922,-8910,168,93,12
1780139792.330752,4.377369,-15,11,-14292,-33,-9140,-62,186,108,14879,-946,-8989,-46,-302,82
1780139792.346411,4.393028,-15,11,-13821,-299,-9307,230,342,-72,14341,-590,-9229,-197,-402,-7
1780139792.362080,4.408698,-15,11,-12681,-1364,-9239,335,205,-112,13596,634,-9411,-385,-164,-92
1780139792.377690,4.424308,-15,11,-13037,-2282,-8938,89,-267,187,13944,1132,-9522,-44,291,186
1780139792.393362,4.439980,-15,11,-13702,-1791,-8812,-195,-389,133,14500,535,-9356,219,397,47
1780139792.409042,4.455660,-15,11,-14488,-390,-8904,-501,-252,-99,15617,-833,-8876,438,132,-141
1780139792.424676,4.471294,-15,11,-14365,75,-8925,-410,23,16,15544,-1197,-8778,318,-134,53
1780139792.440295,4.486912,-15,11,-13797,164,-8933,20,381,278,14150,-1071,-8770,-95,-407,231
1780139792.455878,4.502495,-15,11,-13294,-254,-8983,190,300,43,13717,-659,-8928,-267,-281,-42
1780139792.471462,4.518080,-15,11,-12870,-1401,-8688,362,-285,-210,14259,580,-8879,-416,307,-190
1780139792.487035,4.533653,-15,11,-13229,-1979,-8296,282,-482,26,14757,980,-8694,-293,479,93
1780139792.502627,4.549245,-15,11,-15262,-1366,-8190,-233,-474,161,15809,171,-8700,256,414,41
1780139792.518401,4.565019,-15,11,-15446,-711,-8351,-469,184,-201,16256,-474,-8546,381,-298,-204
1780139792.534640,4.581258,-15,11,-14216,88,-8732,-273,507,62,15429,-1075,-8504,188,-590,105
1780139792.550813,4.597431,-15,11,-13096,-552,-8868,155,543,359,13528,-428,-8861,-196,-534,317
1780139792.566953,4.613571,-15,11,-12873,-925,-8977,195,235,104,13248,-47,-9159,-211,-207,44
1780139792.583091,4.629709,-15,11,-13041,-1250,-8837,59,-455,-238,14382,248,-9119,-119,425,-263
1780139792.599288,4.645905,-15,11,-13759,-1312,-8762,-27,-529,1,15393,-79,-9052,96,326,210
1780139792.615517,4.662135,-15,11,-14944,-700,-8935,-190,-116,164,15528,-392,-9064,143,68,114
1780139792.631188,4.677806,-15,11,-14647,-500,-9019,-67,404,-59,14831,-499,-9023,-3,-465,-71
1780139792.646779,4.693396,-15,11,-13125,-779,-9114,60,456,39,14160,-180,-9139,-122,-506,39
1780139792.662401,4.709019,-15,11,-12718,-1286,-8908,63,24,140,13456,243,-9221,-93,-38,125
1780139792.678009,4.724627,-15,11,-13062,-1181,-8818,-63,-294,31,13795,135,-9137,39,276,-5
1780139792.693663,4.740281,-15,11,-14261,-544,-8718,-166,-532,-46,15304,-507,-8762,105,495,-79
1780139792.709323,4.755941,-15,11,-14742,-465,-8648,-85,-368,27,15724,-598,-8674,-67,72,50
1780139792.724926,4.771544,-15,11,-14480,-825,-8565,101,149,46,15383,-190,-8681,-139,-177,31
1780139792.740539,4.787157,-15,11,-13966,-1145,-8518,77,287,28,14475,267,-8829,-38,-351,59
1780139792.756098,4.802715,-15,11,-13235,-1229,-8638,-117,195,110,14164,205,-8920,70,-238,80
1780139792.771658,4.818275,-15,11,-13355,-927,-8722,-208,14,107,14467,-398,-8937,183,63,17
1780139792.787229,4.833846,-15,11,-13902,-418,-8882,-179,-175,17,14761,-568,-8868,130,138,-18
1780139792.802826,4.849443,-15,11,-14065,-376,-8862,-84,-151,9,14999,-520,-8944,-79,30,2
1780139792.818502,4.865120,-15,11,-13950,-816,-8820,116,34,9,14835,-239,-8983,-147,-55,-1
1780139792.834643,4.881261,-15,11,-13714,-1090,-8740,-7,76,39,14542,181,-9003,-48,-110,28
1780139792.850809,4.897426,-15,11,-13527,-1124,-8780,-112,29,73,14430,108,-9014,93,19,41
1780139792.866944,4.913561,-15,11,-13734,-726,-8875,-138,-96,54,14621,-299,-8905,92,52,22
1780139792.883065,4.929682,-15,11,-13841,-645,-8817,-90,-103,29,14839,-404,-8896,-17,47,11
1780139792.899233,4.945850,-15,11,-13948,-760,-8725,13,-37,41,14812,-288,-8862,-46,19,20
1780139792.915409,4.962027,-15,11,-13876,-869,-8726,-46,6,34,14778,-170,-8971,-14,-32,-4
1780139792.931074,4.977692,-15,11,-13779,-793,-8705,-69,3,45,14750,-199,-8866,38,-53,27
1780139792.946676,4.993294,-15,11,-13727,-788,-8852,-32,-6,45,14623,-195,-8913,12,-35,33
1780139792.962448,5.009066,-15,11,-13697,-919,-8800,-6,-22,26,14688,5,-8948,-60,-5,5
1780139792.978121,5.024739,-15,11,-13762,-1027,-8724,-30,-35,68,14683,5,-8998,-14,12,36
1780139792.993826,5.040443,-15,11,-13844,-892,-8745,-99,-28,82,14771,-274,-8941,100,-16,39
1780139793.009489,5.056106,-15,11,-13877,-597,-8857,-147,20,56,14773,-453,-8870,112,-44,22
1780139793.025278,5.071896,-15,11,-13773,-550,-8904,-87,43,44,14606,-503,-8931,-21,-85,17
1780139793.041036,5.087654,-15,11,-13559,-790,-8848,67,-2,2,14437,-334,-8945,-93,-55,18
1780139793.056725,5.103343,-15,11,-13512,-1029,-8728,94,-68,1,14553,103,-8939,-124,80,-1
1780139793.072360,5.118977,-15,11,-13905,-1177,-8657,-50,-160,71,14916,47,-8913,51,128,48
1780139793.088009,5.134626,-15,11,-14127,-974,-8662,-168,-40,44,15074,-218,-8879,110,51,23
1780139793.103737,5.150354,-15,11,-14108,-620,-8828,-159,60,45,14887,-478,-8883,84,-166,25
1780139793.119422,5.166039,-15,11,-13885,-551,-8855,-14,190,54,14638,-417,-8915,13,-225,51
1780139793.135019,5.181637,-15,11,-13392,-798,-8877,28,126,60,14206,-173,-9049,-71,-109,29
1780139793.150599,5.197217,-15,11,-13316,-913,-8919,-6,-115,0,14249,-62,-9050,-53,22,6
1780139793.166221,5.212838,-15,11,-13648,-985,-8786,-33,-195,8,14727,-73,-8978,-10,186,0
1780139793.181823,5.228441,-15,11,-14155,-875,-8785,-55,-148,41,14960,-141,-8946,16,152,19
1780139793.197473,5.244091,-15,11,-14161,-834,-8773,-63,-46,47,15028,-231,-8911,22,-55,26
1780139793.213140,5.259758,-15,11,-13822,-780,-8770,-64,126,55,14845,-264,-8906,25,-168,59
1780139793.228729,5.275347,-15,11,-13618,-782,-8825,-57,137,64,14433,-270,-8947,17,-138,36
1780139793.244341,5.290958,-15,11,-13491,-817,-8830,-38,-18,30,14441,-220,-8932,-14,18,-6
1780139793.260008,5.306625,-15,11,-13581,-861,-8817,-26,-95,17,14535,-186,-8925,-20,105,-13
1780139793.275700,5.322317,-15,11,-13925,-796,-8684,-58,-156,46,14935,-232,-8834,10,97,13
1780139793.291284,5.337901,-15,11,-14084,-739,-8717,-62,-105,41,15042,-289,-8812,21,38,18
1780139793.306914,5.353531,-15,11,-13941,-760,-8689,-28,41,44,14777,-244,-8780,-37,-96,29
1780139793.322815,5.369432,-15,11,-13777,-874,-8649,-4,41,40,14651,-120,-8800,-39,-92,14
1780139793.338997,5.385614,-15,11,-13675,-995,-8611,-40,-3,55,14615,-59,-8847,4,-3,27
1780139793.355122,5.401740,-15,11,-13883,-758,-8764,-112,-58,63,14807,-286,-8915,63,22,48
1780139793.371269,5.417887,-15,11,-13985,-666,-8826,-122,-23,53,14837,-375,-8906,61,-17,35
1780139793.387394,5.434012,-15,11,-13825,-639,-8853,-49,57,48,14703,-415,-8922,-14,-78,0
1780139793.403552,5.450169,-15,11,-13688,-760,-8880,0,55,38,14594,-266,-8960,-67,-83,15
1780139793.419805,5.466422,-15,11,-13528,-1058,-8956,25,4,29,14473,108,-9120,-74,-17,9
1780139793.435481,5.482099,-15,11,-13568,-1143,-8855,-58,-38,53,14612,-7,-9091,34,23,29
1780139793.451062,5.497680,-15,11,-13739,-992,-8957,-121,-34,44,14698,-113,-9152,78,10,21
1780139793.466652,5.513270,-15,11,-13738,-637,-8945,-119,24,62,14641,-417,-9010,74,-51,39
1780139793.482256,5.528874,-15,11,-13686,-607,-8943,-82,37,52,14593,-415,-9016,41,-62,35
1780139793.497910,5.544528,-15,11,-13604,-698,-8835,0,-32,19,14425,-310,-8891,-61,17,7
1780139793.513560,5.560177,-15,11,-13632,-809,-8729,27,-113,1,14540,-200,-8829,-87,91,-12
1780139793.529168,5.575786,-15,11,-13931,-992,-8600,5,-185,17,14970,-31,-8745,-55,150,8
1780139793.544735,5.591353,-15,11,-14114,-1033,-8477,-28,-151,55,15088,-20,-8704,-14,120,34
1780139793.560346,5.606963,-15,11,-14210,-812,-8569,-108,6,63,15145,-218,-8714,51,-71,32
1780139793.575927,5.622545,-15,11,-14092,-749,-8627,-99,109,58,14746,-305,-8817,40,-191,53
1780139793.591502,5.638120,-15,11,-13699,-734,-8769,-69,150,67,14531,-296,-8865,24,-180,42
1780139793.607119,5.653736,-15,11,-13517,-762,-8829,-46,17,28,14371,-249,-8949,-7,-42,10
1780139793.622799,5.669417,-15,11,-13600,-816,-8884,-21,-56,34,14454,-208,-9002,-28,24,13
1780139793.638947,5.685565,-15,11,-13689,-870,-8890,-19,-99,38,14709,-154,-9027,-21,73,22
1780139793.655085,5.701703,-15,11,-13901,-945,-8840,-23,-75,48,14809,-133,-9000,-7,37,25
1780139793.671321,5.717939,-15,11,-13859,-891,-8850,-68,35,37,14761,-171,-8992,20,-73,27
1780139793.687519,5.734137,-15,11,-13749,-851,-8894,-57,78,45,14485,-176,-9001,30,-116,23
1780139793.703712,5.750329,-15,11,-13505,-853,-8976,-50,40,50,14403,-179,-9045,9,-84,36
1780139793.719913,5.766531,-15,11,-13492,-857,-8914,-23,-89,52,14478,-217,-8967,-21,48,28
1780139793.735579,5.782196,-15,11,-13762,-835,-8796,-16,-145,36,14671,-191,-8951,-27,109,-3
1780139793.751153,5.797771,-15,11,-14052,-842,-8718,-43,-99,29,14919,-205,-8858,0,80,8
1780139793.766726,5.813343,-15,11,-14066,-769,-8665,-68,-41,59,14958,-210,-8814,37,-38,36
1780139793.782345,5.828963,-15,11,-13897,-739,-8775,-62,47,46,14815,-281,-8800,20,-86,16
1780139793.797982,5.844599,-15,11,-13809,-789,-8695,-20,65,43,14624,-101,-8841,-57,-68,26
1780139793.813639,5.860256,-15,11,-13649,-1018,-8671,-6,-24,50,14601,3,-8911,-39,-14,32
1780139793.829249,5.875866,-15,11,-13734,-981,-8664,-47,-70,51,14766,-136,-8887,61,31,25
1780139793.844810,5.891427,-15,11,-14053,-747,-8734,-133,-67,49,14905,-294,-8878,90,19,19
1780139793.860408,5.907025,-15,11,-14006,-607,-8843,-122,15,45,14803,-414,-8937,31,-113,16
1780139793.875973,5.922591,-15,11,-13685,-706,-8906,-13,112,35,14611,-372,-8954,-24,-134,23
1780139793.891580,5.938198,-15,11,-13506,-882,-8933,43,79,45,14358,-24,-9074,-97,-67,18
1780139793.907237,5.953855,-15,11,-13465,-1091,-8768,4,-64,19,14380,65,-9060,-59,19,23
1780139793.922879,5.969497,-15,11,-13588,-1038,-8752,-100,-159,60,14717,-156,-8932,48,141,24
1780139793.938981,5.985598,-15,11,-14078,-699,-8799,-116,-129,43,15027,-394,-8817,43,48,-1
1780139793.955107,6.001725,-15,11,-14105,-642,-8780,-33,46,36,15029,-368,-8854,-9,-40,12
1780139793.971268,6.017885,-15,11,-13840,-781,-8745,-3,83,50,14607,-181,-8894,-53,-114,38
1780139793.987424,6.034041,-15,11,-13566,-964,-8740,-22,27,35,14487,-102,-8909,-42,-77,10
1780139794.003609,6.050227,-15,11,-13603,-956,-8714,-51,-48,29,14640,-84,-8899,18,54,2
1780139794.020041,6.066659,-15,11,-13924,-878,-8761,-67,-92,37,14890,-191,-8909,9,37,18
1780139794.035855,6.082473,-15,11,-13972,-872,-8754,-53,23,67,14889,-197,-8997,18,-37,13
1780139794.051495,6.098113,-15,11,-13842,-799,-8809,-64,91,59,14635,-187,-9049,29,-140,42
1780139794.067099,6.113716,-15,11,-13526,-784,-8963,-77,80,65,14413,-266,-9054,35,-134,39
1780139794.082724,6.129342,-15,11,-13423,-749,-8899,-49,29,31,14358,-258,-8945,-10,-8,14
1780139794.098451,6.145069,-15,11,-13631,-839,-8781,-22,-155,28,14448,-232,-8938,-31,89,6
1780139794.114149,6.160766,-15,11,-13811,-904,-8730,-6,-199,15,14880,-120,-8792,-43,163,1
1780139794.130191,6.176808,-15,11,-14156,-930,-8582,-25,-125,33,15144,-160,-8812,-7,39,24
1780139794.146383,6.193001,-15,11,-14207,-882,-8636,-55,-40,48,15079,-222,-8758,39,-50,41
1780139794.162585,6.209203,-15,11,-13946,-765,-8687,-101,130,68,14727,-331,-8772,37,-181,45
1780139794.178713,6.225331,-15,11,-13746,-739,-8760,-57,115,46,14535,-313,-8847,18,-174,37
1780139794.194867,6.241485,-15,11,-13448,-834,-8839,-19,41,41,14411,-117,-8979,-36,-33,24
1780139794.211036,6.257653,-15,11,-13673,-927,-8834,-41,-93,40,14643,-126,-8988,3,97,18
1780139794.227135,6.273752,-15,11,-13872,-840,-8836,-73,-118,45,14797,-234,-8946,26,81,18
1780139794.242721,6.289338,-15,11,-13951,-798,-8854,-58,-24,32,14858,-210,-8985,-9,-48,14
1780139794.258506,6.305124,-15,11,-13842,-848,-8868,-34,72,45,14710,-131,-8967,-16,-98,6
1780139794.274212,6.320830,-15,11,-13524,-929,-8799,-65,64,52,14411,-149,-8969,25,-84,46
1780139794.289857,6.336475,-15,11,-13558,-848,-8798,-93,-57,57,14429,-248,-8946,48,-3,34
1780139794.305523,6.352140,-15,11,-13732,-661,-8817,-73,-113,35,14694,-428,-8871,7,81,-9
1780139794.321186,6.367803,-15,11,-13969,-844,-8728,46,-102,-3,14916,-158,-8851,-100,58,-9
1780139794.336778,6.383395,-15,11,-13981,-1016,-8625,48,-61,11,14907,17,-8857,-74,17,21
1780139794.352418,6.399035,-15,11,-13960,-1004,-8617,-97,17,78,14826,-101,-8811,72,-69,57
1780139794.368019,6.414636,-15,11,-13927,-829,-8730,-148,44,61,14782,-328,-8839,119,-85,36
1780139794.383582,6.430199,-15,11,-13731,-600,-8850,-95,51,34,14640,-473,-8855,17,-92,16
1780139794.399171,6.445789,-15,11,-13634,-675,-8840,-15,28,45,14545,-365,-8885,-55,-51,21
1780139794.414772,6.461390,-15,11,-13620,-959,-8777,37,-53,17,14589,-60,-9029,-71,26,16
1780139794.430594,6.477212,-15,11,-13661,-1055,-8775,2,-98,24,14692,26,-8974,-30,70,21
1780139794.446734,6.493352,-15,11,-13992,-847,-8731,-87,-77,52,14901,-194,-8915,47,36,27
1780139794.462866,6.509483,-15,11,-14007,-762,-8816,-61,50,40,14817,-254,-8930,17,-100,31
1780139794.478987,6.525605,-15,11,-13761,-821,-8855,-36,93,40,14616,-212,-8985,-18,-141,29
1780139794.495144,6.541762,-15,11,-13504,-851,-8841,-58,51,64,14374,-196,-9009,13,-66,48
1780139794.511342,6.557960,-15,11,-13520,-787,-8890,-69,-26,46,14451,-255,-9007,26,11,27
1780139794.527495,6.574112,-15,11,-13806,-712,-8808,-47,-127,37,14667,-359,-8881,-15,108,0
1780139794.543121,6.589739,-15,11,-13886,-767,-8743,11,-117,18,14918,-175,-8823,-65,60,1
1780139794.558704,6.605322,-15,11,-14000,-966,-8651,8,-61,29,14933,-67,-8847,-30,20,19
1780139794.574289,6.620907,-15,11,-13979,-994,-8625,-47,9,71,14804,-135,-8776,25,-52,44
1780139794.589911,6.636528,-15,11,-13843,-857,-8674,-74,34,57,14801,-200,-8795,35,-63,30
1780139794.605566,6.652183,-15,11,-13796,-792,-8718,-57,27,52,14670,-208,-8845,16,-59,16
1780139794.621218,6.667835,-15,11,-13703,-828,-8718,-50,2,51,14625,-194,-8873,3,-37,14
1780139794.636801,6.683418,-15,11,-13775,-811,-8729,-47,-67,52,14715,-211,-8870,-10,23,26
1780139794.652408,6.699025,-15,11,-13880,-776,-8717,-40,-72,49,14760,-272,-8873,0,43,32
1780139794.667984,6.714601,-15,11,-13899,-834,-8761,-16,-7,27,14800,-215,-8976,-21,-17,14
1780139794.683566,6.730183,-15,11,-13848,-912,-8772,-13,25,37,14731,-141,-8911,-6,-91,35
1780139794.699187,6.745805,-15,11,-13660,-908,-8939,-70,64,59,14607,-106,-9037,15,-90,52
1780139794.714813,6.761431,-15,11,-13653,-865,-8976,-90,63,52,14457,-231,-9075,46,-71,38
1780139794.730549,6.777166,-15,11,-13533,-742,-8952,-77,1,60,14451,-303,-9049,24,-37,49
1780139794.746743,6.793360,-15,11,-13541,-760,-9026,-41,-41,56,14486,-262,-8993,-16,60,1
1780139794.762887,6.809505,-15,11,-13766,-867,-8886,7,-113,3,14605,-222,-8975,-51,86,-9
1780139794.778872,6.825489,-15,11,-13789,-949,-8838,-11,-95,47,14826,-26,-8916,-46,71,15
1780139794.794999,6.841617,-15,11,-13938,-993,-8732,-62,-43,58,14810,-168,-8883,71,-19,35
1780139794.811192,6.857809,-15,11,-13898,-695,-8717,-118,18,39,14798,-274,-8805,71,-57,12
1780139794.827453,6.874070,-15,11,-13808,-670,-8781,-74,38,26,14652,-323,-8754,-18,-68,10
1780139794.843124,6.889741,-15,11,-13657,-917,-8731,32,-17,40,14586,-136,-8830,-67,-34,5
1780139794.858726,6.905344,-15,11,-13698,-1047,-8654,-35,-80,39,14696,63,-8874,-38,48,24
1780139794.874343,6.920961,-15,11,-13979,-920,-8654,-93,-91,44,14871,-70,-8910,45,48,32
1780139794.889963,6.936581,-15,11,-14084,-733,-8698,-138,13,39,14983,-383,-8814,88,-33,16
1780139794.905632,6.952250,-15,11,-13945,-638,-8785,-91,82,35,14651,-378,-8867,0,-139,23
1780139794.921293,6.967911,-15,11,-13720,-731,-8830,25,82,42,14532,-231,-8936,-62,-133,29
1780139794.936872,6.983489,-15,11,-13459,-993,-8791,17,19,36,14436,-12,-9028,-24,12,29
1780139794.952473,6.999090,-15,11,-13746,-931,-8789,-75,-114,49,14567,-58,-8996,25,70,23
1780139794.968120,7.014737,-15,11,-13908,-809,-8818,-101,-105,36,14894,-277,-8969,40,47,4
1780139794.983722,7.030340,-15,11,-13921,-754,-8885,-54,8,35,14881,-282,-8957,20,-25,11
1780139794.999358,7.045975,-15,11,-13795,-813,-8830,-45,61,47,14616,-224,-9021,-18,-118,48
1780139795.015087,7.061705,-15,11,-13513,-837,-8852,-49,49,51,14456,-177,-9034,1,-104,36
1780139795.030983,7.077601,-15,11,-13531,-830,-8872,-67,7,49,14458,-194,-9001,2,8,20
1780139795.046720,7.093338,-15,11,-13688,-813,-8805,-38,-113,17,14690,-180,-8886,-16,82,1
1780139795.062368,7.108985,-15,11,-13823,-863,-8748,-21,-110,22,14829,-151,-8862,-11,81,-15
1780139795.077976,7.124594,-15,11,-13965,-920,-8692,-43,-64,45,14905,-129,-8878,0,-3,29
1780139795.093639,7.140257,-15,11,-13985,-864,-8687,-80,35,71,14839,-194,-8825,35,-54,41
1780139795.109379,7.155996,-15,11,-13813,-745,-8728,-85,47,51,14692,-294,-8850,29,-63,27
1780139795.125028,7.171645,-15,11,-13735,-759,-8783,-35,24,27,14680,-247,-8810,2,-59,19
1780139795.140674,7.187291,-15,11,-13652,-857,-8746,4,-17,27,14587,-167,-8881,-37,2,10
1780139795.156317,7.202935,-15,11,-13785,-885,-8682,-33,-93,55,14631,-151,-8848,-33,32,18
1780139795.171916,7.218534,-15,11,-13941,-857,-8667,-66,-119,52,14896,-254,-8841,31,57,27
1780139795.187507,7.234124,-15,11,-14041,-805,-8756,-49,-10,32,14951,-235,-8895,-6,-75,24
1780139795.203125,7.249742,-15,11,-13948,-843,-8750,-32,58,47,14759,-194,-8899,2,-139,33
1780139795.218761,7.265378,-15,11,-13584,-860,-8926,-76,123,51,14469,-208,-9024,31,-126,40
1780139795.234814,7.281432,-15,11,-13478,-790,-8887,-73,81,57,14362,-278,-8997,38,-75,35
1780139795.250959,7.297576,-15,11,-13547,-736,-8931,-48,-82,38,14473,-269,-8957,-24,76,14
1780139795.267177,7.313794,-15,11,-13713,-777,-8871,12,-158,-10,14657,-243,-8927,-48,115,-10
1780139795.283424,7.330041,-15,11,-13913,-956,-8793,17,-123,1,14939,-22,-8936,-62,65,-10
1780139795.299615,7.346233,-15,11,-14001,-1035,-8694,-58,13,72,14868,-45,-8938,37,-79,72
1780139795.315824,7.362442,-15,11,-13883,-865,-8721,-123,76,80,14751,-253,-8903,90,-121,66
1780139795.331906,7.378524,-15,11,-13672,-586,-8844,-127,79,61,14486,-481,-8869,47,-95,37
1780139795.347506,7.394124,-15,11,-13601,-558,-8870,-1,-35,21,14485,-435,-8857,-9,-26,12
1780139795.363080,7.409698,-15,11,-13639,-831,-8782,56,-105,-9,14587,-215,-8917,-113,85,-20
1780139795.378663,7.425280,-15,11,-13752,-1030,-8655,36,-135,44,14907,129,-8932,-65,106,36
1780139795.394276,7.440894,-15,11,-14046,-1115,-8644,-52,-82,79,14961,44,-8912,28,31,66
1780139795.409939,7.456556,-15,11,-14156,-932,-8718,-178,78,46,14905,-358,-8891,117,-129,31
1780139795.425602,7.472219,-15,11,-13845,-604,-8831,-144,145,40,14722,-456,-8869,87,-181,24
1780139795.441223,7.487840,-15,11,-13395,-674,-8951,-6,102,59,14288,-326,-8951,-48,-125,47
1780139795.456821,7.503438,-15,11,-13393,-812,-8871,45,0,44,14264,-226,-9001,-77,-16,20
1780139795.472426,7.519043,-15,11,-13707,-975,-8752,6,-203,2,14665,-78,-8954,-51,181,-11
1780139795.488001,7.534618,-15,11,-13933,-986,-8730,-28,-208,24,14921,-57,-8909,-17,166,-4
1780139795.503603,7.550220,-15,11,-14190,-860,-8668,-78,-32,48,15131,-178,-8855,35,-9,27
1780139795.519216,7.565833,-15,11,-14023,-817,-8737,-86,78,42,14952,-235,-8895,30,-175,50
1780139795.535193,7.581811,-15,11,-13609,-768,-8824,-79,138,74,14492,-291,-8898,26,-173,53
1780139795.551329,7.597946,-15,11,-13473,-746,-8864,-32,-20,46,14376,-290,-8845,-20,1,20
1780139795.567453,7.614070,-15,11,-13557,-851,-8825,-16,-98,13,14453,-240,-8913,-17,95,-2
1780139795.583588,7.630205,-15,11,-13939,-843,-8744,-11,-155,12,14893,-166,-8883,-24,118,-9
1780139795.599763,7.646381,-15,11,-14045,-951,-8786,-24,-98,18,14993,-153,-8909,6,-26,26
1780139795.615956,7.662573,-15,11,-13901,-888,-8759,-60,73,59,14829,-167,-8895,20,-108,39
1780139795.632086,7.678703,-15,11,-13748,-844,-8768,-65,99,78,14497,-245,-8863,30,-119,43
1780139795.647687,7.694305,-15,11,-13571,-785,-8857,-50,31,43,14451,-257,-8919,-5,-61,35
1780139795.663261,7.709878,-15,11,-13627,-829,-8790,-34,-108,19,14634,-180,-8884,-16,83,-3
1780139795.678825,7.725442,-15,11,-13832,-873,-8726,-43,-123,32,14758,-122,-8899,-7,103,2
1780139795.694442,7.741059,-15,11,-13951,-822,-8695,-64,-52,64,14928,-280,-8863,6,29,22
1780139795.710106,7.756724,-15,11,-14007,-772,-8749,-48,4,52,14892,-265,-8867,3,-45,21
1780139795.725767,7.772384,-15,11,-13717,-883,-8832,-21,81,37,14657,-189,-8929,-30,-103,27
1780139795.741385,7.788002,-15,11,-13577,-954,-8798,-12,65,42,14470,-56,-8980,5,-65,31
1780139795.756970,7.803587,-15,11,-13633,-903,-8809,-81,-40,67,14497,-129,-9010,32,0,40
1780139795.772617,7.819234,-15,11,-13760,-762,-8867,-98,-67,58,14746,-353,-8970,44,40,14
1780139795.788267,7.834884,-15,11,-13934,-676,-8812,-49,-64,38,14790,-385,-8907,20,29,19
1780139795.803783,7.850401,-15,11,-13888,-797,-8829,-15,-21,12,14743,-139,-8893,-68,-24,5
1780139795.819402,7.866020,-15,11,-13686,-1012,-8731,5,8,34,14671,-55,-8934,-62,-30,23
1780139795.835192,7.881810,-15,11,-13744,-1033,-8780,-55,0,59,14680,-85,-8962,38,-20,43
1780139795.851331,7.897949,-15,11,-13717,-737,-8786,-114,-21,71,14670,-287,-8903,76,-13,37
1780139795.867441,7.914059,-15,11,-13806,-626,-8813,-64,-26,35,14717,-442,-8892,29,2,2
1780139795.883573,7.930190,-15,11,-13792,-665,-8754,-20,-41,22,14702,-274,-8869,-73,6,6
1780139795.899923,7.946541,-15,11,-13778,-947,-8649,35,-59,22,14733,-136,-8833,-75,31,9
1780139795.916109,7.962726,-15,11,-13794,-1063,-8672,9,-51,51,14787,31,-8903,-9,21,49
1780139795.932288,7.978906,-15,11,-13985,-903,-8638,-100,-39,64,14833,-98,-8836,64,-46,19
1780139795.947947,7.994565,-15,11,-13960,-797,-8825,-96,60,41,14859,-283,-8912,60,-75,32
1780139795.963518,8.010136,-15,11,-13747,-725,-8854,-66,91,43,14580,-284,-8983,8,-144,33
1780139795.979095,8.025713,-15,11,-13637,-800,-8937,-14,52,49,14455,-195,-8977,-29,-96,37
1780139795.994676,8.041294,-15,11,-13477,-922,-8920,-7,-2,33,14407,-100,-9063,-23,16,24
1780139796.010332,8.056949,-15,11,-13575,-915,-8853,-59,-109,42,14537,-164,-8984,-5,73,24
1780139796.026033,8.072651,-15,11,-13861,-826,-8818,-57,-124,36,14816,-275,-8926,10,77,17
1780139796.041818,8.088436,-15,11,-13985,-775,-8770,-45,-51,16,14888,-287,-8868,-4,36,2
