t_unix,t_rel_s,enc_m1,enc_m2,bus1_ax,bus1_ay,bus1_az,bus1_gx,bus1_gy,bus1_gz,bus3_ax,bus3_ay,bus3_az,bus3_gx,bus3_gy,bus3_gz
1780139007.388149,4.000796,-2,16,2855,-1424,-16122,-4,10062,1875,-1926,-117,-15863,60,-10453,1915
1780139007.403818,4.016465,-2,16,2277,-969,-16339,-154,9312,2047,-1935,-621,-16020,292,-9060,2167
1780139007.419480,4.032127,-2,16,4081,1531,-16259,-39,8030,2133,-3783,-2551,-15652,43,-7592,2314
1780139007.435163,4.047810,-2,16,4485,1289,-16478,57,7133,2181,-4827,-2155,-15940,10,-6709,2209
1780139007.450899,4.063546,-2,16,3666,-2131,-16147,-23,5084,1831,-2608,501,-15839,224,-4908,1907
1780139007.467994,4.080641,-2,16,3366,-590,-16591,-81,4143,1318,-4392,-1011,-16036,128,-4604,1716
1780139007.483625,4.096272,-2,16,3167,1707,-16772,-202,3416,1072,-2510,-2603,-15765,132,-3311,1084
1780139007.499283,4.111930,-2,16,2442,472,-15985,-67,3349,881,-1327,-1044,-15455,27,-3220,990
1780139007.514943,4.127590,-2,16,1824,-401,-17248,-26,3693,583,-2362,-780,-16792,15,-3681,427
1780139007.530549,4.143196,-2,16,2621,232,-15690,-188,3366,432,-2830,-1560,-15546,106,-3389,501
1780139007.546252,4.158900,-2,16,3996,808,-17316,-89,3185,295,-3592,-2158,-17022,44,-3060,226
1780139007.561944,4.174592,-2,16,2461,-247,-15657,-35,2628,497,-1549,-617,-15394,18,-2642,549
1780139007.577810,4.190457,-1,16,2239,-889,-16574,-56,2721,588,-1440,-360,-16684,82,-2853,722
1780139007.593576,4.206223,-1,16,1847,218,-15986,-234,3112,1196,-717,-1428,-15303,249,-3222,1298
1780139007.609373,4.222020,-1,16,1268,256,-16014,-212,3439,1497,-152,-1391,-15881,248,-3581,1626
1780139007.625196,4.237844,-1,16,1094,-98,-16682,-201,4772,1826,-1133,-1054,-16131,262,-4956,1882
1780139007.640866,4.253513,-1,16,3344,-128,-16008,-236,5092,1814,-3380,-1039,-15409,297,-4959,1848
1780139007.656577,4.269224,-1,16,5680,265,-16516,-219,4421,1590,-5438,-1439,-15867,264,-4259,1585
1780139007.672290,4.284937,-1,16,6208,267,-16232,-202,2776,1457,-4638,-1390,-15698,233,-2561,1466
1780139007.688231,4.300878,-1,16,4041,254,-16515,-186,2109,1322,-3778,-1382,-16037,217,-2075,1295
1780139007.704007,4.316654,-1,16,3844,392,-16230,-166,1530,1103,-3534,-1560,-15675,178,-1513,1089
1780139007.719710,4.332357,-1,16,4069,449,-16361,-149,1358,984,-4007,-1584,-15824,144,-1348,950
1780139007.735297,4.347944,0,16,4184,247,-16242,-82,750,570,-3773,-1369,-15738,61,-742,544
1780139007.750997,4.363644,0,16,3558,50,-16219,-73,518,484,-3300,-1209,-15729,52,-532,441
1780139007.766757,4.379404,-1,16,3670,-48,-16350,-109,322,389,-3040,-1150,-15925,71,-325,378
1780139007.787900,4.400547,-1,16,3459,127,-16291,-116,216,475,-3246,-1252,-15835,88,-179,470
1780139007.803791,4.416438,-1,16,3683,13,-16323,-83,-140,490,-2942,-1212,-15816,66,113,451
1780139007.819496,4.432143,-1,16,3652,-13,-16377,-81,-140,387,-3153,-1119,-15904,39,127,359
1780139007.835240,4.447887,0,16,3562,69,-16337,-62,-347,138,-3384,-1221,-15802,14,316,100
1780139007.850926,4.463573,0,16,3940,22,-16300,-23,-458,-18,-3294,-1191,-15834,-25,426,-36
1780139007.866692,4.479339,0,15,4520,35,-16316,-58,-914,165,-4054,-1245,-15831,3,891,127
1780139007.882504,4.495151,0,15,4875,-61,-16324,-53,-1346,211,-4203,-1121,-15911,33,1837,257
1780139007.900010,4.512657,0,15,5442,129,-16307,-73,-2413,343,-4977,-1299,-15774,49,2382,273
1780139007.915770,4.528417,0,15,5927,229,-16318,-80,-4079,317,-6078,-1386,-15748,10,4024,210
1780139007.931460,4.544107,0,15,6975,120,-16294,-73,-5200,254,-6687,-1303,-15653,11,5158,139
1780139007.947146,4.559793,0,15,7126,225,-16185,-42,-7919,-32,-6860,-1377,-15584,-32,7821,-199
1780139007.962771,4.575418,0,15,7159,234,-16093,-63,-9238,-128,-6511,-1358,-15453,-49,10327,-274
1780139007.978405,4.591053,0,15,7352,-36,-15862,-43,-11837,-45,-6881,-1154,-15228,-69,11708,-291
1780139007.994026,4.606673,0,15,7461,-64,-15903,-53,-13339,-94,-6801,-1196,-15112,-53,14771,-424
1780139008.009856,4.622503,0,15,6715,97,-15351,-33,-16567,-79,-6176,-1256,-14865,-86,16395,-433
1780139008.025761,4.638408,0,15,6185,229,-15316,-34,-18154,-68,-5038,-1436,-14676,-113,19547,-490
1780139008.041551,4.654198,0,15,4460,295,-15028,39,-21190,-58,-3960,-1438,-14536,-156,21037,-504
1780139008.057253,4.669900,0,15,2498,208,-14587,86,-23172,347,491,-1360,-13906,-180,23150,-179
1780139008.072937,4.685584,0,15,-2344,962,-14522,185,-23480,680,3340,-1948,-13857,-254,23571,112
1780139008.088697,4.701344,0,15,-5192,-135,-13758,134,-22213,971,6619,-1096,-13953,-245,22522,533
1780139008.104382,4.717029,0,15,-6949,-152,-14818,283,-21118,1046,8418,-1404,-14292,-350,20335,966
1780139008.123375,4.736022,-1,15,-9252,825,-13914,418,-18911,1705,9643,-2065,-13581,-396,19289,1280
1780139008.139157,4.751804,-1,16,-10434,561,-14406,604,-15618,1984,13515,-1387,-17658,-574,16176,1649
1780139008.154989,4.767636,-1,16,-14522,118,-14416,688,-13332,2101,15316,-1639,-11793,-671,11495,2088
1780139008.170691,4.783338,-1,16,-14739,364,-11678,772,-7907,2173,15272,-1200,-13384,-719,8742,2064
1780139008.186641,4.799288,0,16,-13796,-334,-14817,678,-5497,1957,11959,-974,-13331,-539,4079,1714
1780139008.202368,4.815016,0,16,-10407,-190,-15523,419,-1975,1090,10144,-1180,-14846,-441,2401,1264
1780139008.223005,4.835652,0,16,-8679,-878,-14926,-130,-406,-248,7568,-288,-14298,-59,550,-149
1780139008.238867,4.851514,0,16,-7496,187,-16232,-274,14,-380,7803,-1568,-15291,156,-328,-374
1780139008.254556,4.867203,0,16,-6557,-153,-15103,-119,823,-272,7370,-1140,-14422,60,-738,-312
1780139008.270297,4.882944,0,16,-6471,-121,-16156,-130,1127,-74,6972,-1388,-15072,98,-1301,76
1780139008.285986,4.898633,0,16,-7266,470,-15511,-31,1568,166,8379,-1465,-15690,-76,-1798,151
1780139008.301477,4.914124,0,16,-8076,18,-15447,32,2558,228,8940,-1143,-14582,-76,-2322,198
1780139008.317155,4.929802,0,16,-8765,556,-15458,43,3368,342,9307,-1690,-15338,-114,-3862,459
1780139008.335928,4.948575,0,16,-7969,-179,-14614,80,5014,346,8117,-1116,-15317,-36,-5494,372
1780139008.351674,4.964321,0,16,-7623,7,-15611,-40,5770,177,7429,-1313,-15425,67,-6180,189
1780139008.367316,4.979963,0,16,-4985,28,-15598,-139,6680,216,4814,-1401,-15677,129,-6786,343
1780139008.382908,4.995555,0,16,-4345,-39,-16625,-88,6155,-140,4631,-662,-16971,16,-6449,143
1780139008.398391,5.011038,0,16,-5820,493,-15703,-371,6244,-400,6467,-2083,-14779,295,-6521,-335
1780139008.414148,5.026795,0,16,-5433,833,-15248,-40,7207,126,6699,-1936,-14974,95,-6964,21
1780139008.429880,5.042527,0,16,-5390,63,-16495,17,7524,143,5814,-1074,-15989,-43,-7657,212
1780139008.445705,5.058352,0,16,-5040,-319,-15309,-10,8038,95,5207,-816,-14952,-10,-7971,211
1780139008.461464,5.074111,0,16,-3713,-228,-16159,-61,8056,53,3714,-1171,-16016,65,-8135,136
1780139008.477137,5.089784,0,16,-2428,287,-15877,-76,7911,14,2794,-1425,-15512,39,-7920,174
1780139008.492770,5.105417,0,16,-2164,98,-16080,-49,7719,35,2572,-1289,-15939,25,-7698,158
1780139008.508529,5.121176,0,16,-2262,125,-16196,-36,7284,77,2881,-1414,-15884,23,-7321,229
1780139008.524198,5.136845,0,16,-2495,257,-16220,-34,7186,124,2923,-1521,-15875,17,-7225,242
1780139008.539948,5.152595,0,16,-2356,162,-16286,-19,7076,73,2732,-1249,-15955,-15,-7163,201
1780139008.555796,5.168443,0,16,-1952,-44,-16239,-4,7068,88,2280,-1123,-15976,-12,-7124,201
1780139008.571626,5.184273,0,16,-1228,109,-16303,-55,6886,84,1656,-1343,-16013,35,-6928,211
1780139008.587513,5.200160,0,16,-1011,213,-16365,-57,6568,86,1430,-1405,-16027,34,-6592,203
1780139008.603319,5.215966,0,16,-828,87,-16481,-46,6378,82,1286,-1243,-16123,13,-6401,206
1780139008.619026,5.231673,0,16,-1042,173,-16462,-42,6144,18,1337,-1325,-16151,17,-6219,108
1780139008.634686,5.247333,0,16,-704,137,-16398,-49,6089,-40,1007,-1270,-16028,5,-6147,62
1780139008.650522,5.263170,0,16,180,-104,-16522,-39,5803,-29,189,-994,-16201,15,-5813,58
1780139008.666797,5.279444,0,16,768,-131,-16512,-63,5496,-29,-345,-1091,-16184,23,-5466,48
1780139008.682229,5.294876,0,16,1366,153,-16559,-58,4599,76,-882,-1331,-16155,22,-4572,173
1780139008.697478,5.310125,0,16,1224,146,-16677,-49,4158,79,-794,-1347,-16260,11,-4139,149
1780139008.712641,5.325289,0,16,1031,-83,-16554,-35,3384,54,-656,-1105,-16212,6,-3406,90
1780139008.727801,5.340448,0,16,1132,-41,-16593,-49,3055,15,-751,-1121,-16256,19,-2730,0
1780139008.742945,5.355592,0,16,1105,72,-16600,-82,2398,-82,-723,-1247,-16227,32,-2437,-67
1780139008.758193,5.370840,0,16,890,99,-16596,-91,2158,-186,-648,-1247,-16209,9,-2016,-305
1780139008.773760,5.386407,0,16,1379,100,-16626,-74,1632,-212,-454,-1216,-16252,11,-1646,-174
1780139008.789655,5.402302,0,16,660,139,-16626,-80,1313,-8,-196,-1353,-16323,14,-1252,-76
1780139008.805394,5.418041,0,16,689,215,-16665,-52,1081,-54,-107,-1384,-16300,6,-1121,-52
1780139008.821012,5.433659,0,16,582,207,-16634,-44,850,-19,-108,-1393,-16281,-4,-907,-9
1780139008.836670,5.449317,0,16,697,172,-16665,-36,745,3,-217,-1334,-16291,-12,-793,12
1780139008.852339,5.464986,0,16,794,120,-16635,-31,456,14,-359,-1332,-16283,-15,-504,17
1780139008.867994,5.480641,0,16,882,124,-16658,-15,317,20,-395,-1331,-16270,-17,-359,18
1780139008.889946,5.502593,0,16,1094,61,-16698,-44,16,22,-587,-1244,-16278,-26,-78,10
1780139008.905884,5.518531,0,16,1089,-14,-16631,-30,-340,34,-634,-1149,-16316,-4,301,15
1780139008.921741,5.534388,0,16,991,11,-16649,-31,-539,37,-357,-1257,-16272,-15,684,0
1780139008.937480,5.550127,0,16,624,49,-16673,-37,-869,29,-157,-1228,-16303,-9,830,-1
1780139008.953147,5.565794,0,16,481,10,-16667,-53,-1027,29,140,-1241,-16272,-6,994,-19
1780139008.968764,5.581411,0,16,178,52,-16630,-50,-1042,26,271,-1220,-16314,-11,1017,-8
1780139008.984068,5.596715,0,16,168,38,-16621,-33,-997,38,375,-1248,-16335,-1,977,-2
1780139008.999242,5.611889,0,16,3,55,-16641,-38,-952,38,451,-1243,-16340,2,923,3
1780139009.016837,5.629484,0,16,26,61,-16642,-51,-872,40,411,-1293,-16321,-7,849,-1
1780139009.032345,5.644992,0,16,30,108,-16660,-48,-862,35,482,-1350,-16328,-1,800,-18
1780139009.047617,5.660264,0,16,-119,133,-16643,-51,-827,26,517,-1352,-16316,-1,792,-13
1780139009.062815,5.675462,0,16,-157,143,-16626,-57,-775,40,626,-1358,-16306,-6,718,10
1780139009.078378,5.691025,0,16,-211,125,-16630,-52,-673,36,649,-1378,-16342,-2,668,12
1780139009.094134,5.706781,0,16,-196,147,-16638,-36,-589,44,706,-1347,-16320,0,496,14
1780139009.109869,5.722516,0,16,-193,121,-16697,-53,-437,33,650,-1331,-16356,-11,415,8
1780139009.125497,5.738144,0,16,-121,123,-16662,-45,-392,34,524,-1290,-16312,-13,323,7
1780139009.141740,5.754387,0,16,116,89,-16668,-45,-380,29,407,-1262,-16350,-2,401,24
1780139009.157537,5.770184,0,16,258,26,-16623,-41,-548,37,128,-1234,-16292,1,486,3
1780139009.173235,5.785882,0,16,455,69,-16666,-42,-671,38,-56,-1232,-16317,-17,733,17
1780139009.188853,5.801500,0,16,578,-8,-16616,-30,-983,30,-92,-1189,-16282,-16,881,-2
1780139009.204510,5.817158,0,16,699,-16,-16625,-43,-1173,32,-254,-1204,-16286,-14,1275,-14
1780139009.220138,5.832785,0,16,864,55,-16613,-44,-1642,33,-369,-1212,-16257,-9,1519,-16
1780139009.235727,5.848374,0,16,929,113,-16656,-38,-1948,33,-504,-1222,-16314,-16,2121,-31
1780139009.251572,5.864219,0,16,1149,67,-16613,-51,-2680,28,-609,-1255,-16275,-16,2899,-47
1780139009.267312,5.879959,0,16,1273,80,-16617,-52,-3119,18,-872,-1280,-16230,-14,3346,-79
1780139009.282989,5.895636,0,16,1451,99,-16579,-50,-4092,10,-978,-1261,-16197,-36,4387,-98
1780139009.298614,5.911261,0,16,1518,54,-16554,-55,-5233,13,-1008,-1263,-16230,-14,4945,-94
1780139009.314232,5.926879,0,16,1444,110,-16530,-60,-5854,16,-892,-1297,-16089,-11,6179,-141
1780139009.329868,5.942515,0,16,1258,140,-16475,-61,-7125,10,-661,-1370,-16075,-14,6816,-148
1780139009.345501,5.958148,0,16,589,127,-16419,-60,-7728,3,98,-1287,-16066,-30,8009,-190
1780139009.361265,5.973912,0,16,212,84,-16341,-52,-8770,-13,523,-1268,-15902,-32,8526,-187
1780139009.377180,5.989827,0,16,-663,131,-16264,-72,-9165,5,1306,-1336,-15926,-45,9363,-194
1780139009.393481,6.006129,0,16,-1015,125,-16105,-41,-9953,97,1759,-1355,-15705,-59,10129,-92
1780139009.409697,6.022344,0,16,-1086,145,-16064,6,-10354,198,2009,-1368,-15642,-103,10566,46
1780139009.425931,6.038578,0,16,-2152,201,-15865,92,-11255,558,3042,-1276,-15608,-163,11438,380
1780139009.442209,6.054856,0,16,-3773,-189,-15840,-7,-11252,29,3217,-1041,-15849,-128,11360,71
1780139009.460297,6.072944,0,16,-3335,147,-15534,20,-11569,155,4058,-1195,-15337,-117,11663,-46
1780139009.476586,6.089233,0,16,-4116,-93,-15391,-38,-11710,12,4711,-920,-15233,-62,11781,-229
1780139009.492275,6.104923,0,16,-4320,-391,-15245,-75,-11767,5,5938,-1302,-17000,-15,11876,-263
1780139009.507881,6.120528,0,16,-7975,478,-15194,113,-11207,54,8339,-1238,-13956,-250,10956,-184
1780139009.523469,6.136116,0,16,-7210,-590,-13114,24,-9652,164,8080,-522,-13999,-50,9476,-13
1780139009.539026,6.151673,0,16,-7037,895,-15103,-21,-9125,257,7631,-2165,-13799,-108,9010,94
1780139009.554703,6.167350,0,16,-6431,543,-14100,375,-8423,808,7702,-1285,-15791,-399,8418,746
1780139009.570496,6.183143,0,16,-6274,715,-14496,402,-8320,1170,7334,-2083,-13534,-470,8338,1082
1780139009.586227,6.198874,0,16,-7511,81,-15649,834,-7941,1775,8412,-1384,-15120,-811,7933,1700
1780139009.601893,6.214540,0,16,-7296,637,-13976,901,-7683,2055,8352,-1914,-13540,-895,7656,1981
1780139009.617357,6.230004,0,16,-7502,255,-15143,1348,-7047,2457,8323,-1288,-14545,-1298,7056,2414
1780139009.632946,6.245593,0,16,-7233,82,-13745,1415,-6827,2680,8174,-1365,-13836,-1335,6877,2644
1780139009.648556,6.261203,0,16,-8198,473,-14415,1617,-6600,2861,8746,-1536,-13935,-1517,6637,2779
1780139009.664208,6.276855,0,16,-7873,39,-13938,1695,-6352,2889,8677,-1197,-14140,-1576,6381,2828
1780139009.680244,6.292891,0,16,-8063,541,-14061,1772,-6162,2976,8605,-1646,-13740,-1693,6214,2917
1780139009.696585,6.309232,0,16,-7485,-82,-14276,1776,-6071,2955,8440,-1239,-14688,-1637,6172,2908
1780139009.712811,6.325458,0,16,-8558,436,-13692,1764,-6155,2913,9202,-1621,-13553,-1647,6217,2852
1780139009.729159,6.341806,0,16,-9001,80,-14156,1774,-5756,2771,9596,-1316,-14080,-1656,5830,2714
1780139009.745373,6.358020,0,16,-8949,406,-13454,1751,-5602,2736,9465,-1562,-13502,-1692,5510,2584
1780139009.761600,6.374247,0,16,-8938,106,-13768,1743,-5434,2557,9553,-1319,-13700,-1643,5509,2511
1780139009.779683,6.392330,0,16,-9011,378,-13476,1767,-5280,2529,9876,-1274,-14233,-1687,5342,2485
1780139009.795537,6.408184,0,16,-9621,260,-13536,1787,-5193,2560,10383,-1412,-13382,-1761,4976,2573
1780139009.811255,6.423902,0,16,-9497,183,-13920,1910,-4705,2634,10220,-1344,-13941,-1803,4759,2605
1780139009.826945,6.439592,0,16,-9003,205,-13400,1969,-4600,2664,9483,-1221,-13627,-1911,4676,2696
1780139009.842578,6.455225,0,16,-8785,197,-13668,2048,-4799,2723,9378,-1333,-13646,-1933,4867,2699
1780139009.858231,6.470878,0,16,-8578,83,-13166,2069,-5271,2677,9070,-1066,-13623,-1958,5333,2641
1780139009.873886,6.486533,0,16,-9446,293,-13262,2057,-5617,2653,9949,-1423,-13325,-1949,5691,2609
1780139009.893497,6.506144,0,16,-9791,96,-12994,2181,-5608,2677,10654,-1235,-13255,-2056,5678,2640
1780139009.909359,6.522007,0,16,-9883,146,-13006,2244,-5590,2632,10619,-1101,-12966,-2133,5647,2605
1780139009.925129,6.537776,0,16,-9762,231,-12998,2263,-5632,2653,10442,-1368,-12962,-2140,5698,2616
1780139009.940778,6.553425,0,16,-9601,288,-12696,2378,-5921,2676,10358,-1327,-12757,-2255,5980,2645
1780139009.956484,6.569131,0,16,-9211,119,-12574,2424,-6240,2716,9901,-1281,-12716,-2295,6628,2607
1780139009.972098,6.584745,0,16,-10182,-350,-12418,2284,-6926,2444,10474,-787,-12788,-2191,6939,2416
1780139009.987698,6.600345,0,16,-10553,-360,-12128,2125,-7087,2222,10633,-707,-12491,-1912,7213,1969
1780139010.005342,6.617990,0,16,-9994,-234,-12101,1781,-7389,1783,10433,-896,-12380,-1759,7392,1731
1780139010.023614,6.636261,0,16,-10645,-148,-11638,1602,-7835,1525,11298,-992,-11901,-1570,7835,1450
1780139010.039371,6.652018,0,16,-10899,-233,-11322,1552,-8043,1441,11739,-527,-11223,-1469,8268,1248
1780139010.055042,6.667689,0,16,-11306,-501,-10436,1316,-8539,1254,11911,-543,-10772,-1343,8523,1165
1780139010.070695,6.683342,0,16,-11103,-701,-9878,1239,-8934,1066,11268,-236,-9780,-1168,9389,800
1780139010.086382,6.699029,0,16,-10362,-695,-9096,957,-10413,827,11302,-287,-9433,-1016,10218,680
1780139010.102076,6.714723,0,16,-9180,-459,-8698,927,-11446,727,9382,-516,-8537,-966,12471,492
1780139010.117729,6.730376,0,16,-7103,-148,-8451,972,-14693,745,7909,-811,-8227,-1092,16121,379
1780139010.133492,6.746140,0,16,-8987,-208,-9343,1104,-17360,671,12098,-1034,-10724,-1129,17320,324
1780139010.149243,6.761890,0,16,-17231,887,-13030,1203,-16752,852,23652,-2763,-13966,-1433,15280,726
1780139010.164882,6.777529,0,16,-25222,1891,-14229,2082,-9249,1143,28789,-3485,-12583,-1865,11046,989
1780139010.180542,6.793189,0,16,-26970,1082,-7913,2832,-4204,1064,21694,-1325,-5167,-3104,1774,1184
1780139010.196138,6.808785,0,16,-13040,-1543,-3949,3351,-1495,11,13048,-4,-4248,-3328,988,568
1780139010.211725,6.824372,0,16,-16165,-1671,-6830,2429,-2452,-402,18405,186,-10712,-1758,1761,-46
1780139010.230506,6.843153,0,16,-13786,-1937,-9862,439,370,560,15670,586,-11351,-151,-635,591
1780139010.246398,6.859045,0,16,-13188,-828,-8425,-102,467,511,15103,-763,-8655,33,-467,519
1780139010.262163,6.874810,0,16,-15701,-928,-9147,-197,988,464,16073,-142,-9602,234,-1384,517
1780139010.277869,6.890516,0,16,-13773,-748,-9254,-483,1867,294,14562,-329,-9451,396,-1831,421
1780139010.293523,6.906170,0,16,-12933,-495,-9421,-630,1761,64,13669,-908,-9225,606,-1666,8
1780139010.309151,6.921798,0,16,-12406,-195,-8942,-544,1342,435,14086,-1033,-8906,470,-1291,718
1780139010.324740,6.937387,0,16,-13120,-128,-8995,-483,1133,960,13234,-1344,-9291,461,-995,926
1780139010.342024,6.954671,0,16,-13101,132,-9027,-523,479,-810,14772,-850,-9026,400,-432,-957
1780139010.357913,6.970560,0,16,-12132,-232,-9206,-170,368,430,14208,-1125,-9342,290,-428,-7
1780139010.373672,6.986319,0,16,-13158,868,-10183,87,40,138,13756,-1641,-9811,-245,54,-165
1780139010.389322,7.001969,0,16,-12582,-820,-9284,436,-99,445,14574,-547,-9636,-444,106,2
1780139010.404920,7.017567,0,16,-13553,-873,-8741,297,-279,570,13263,-109,-9471,-199,372,281
1780139010.420612,7.033259,0,16,-13326,-1044,-8721,-567,-750,-325,14740,-542,-9438,619,713,-294
1780139010.436293,7.048940,0,16,-14294,281,-9142,-814,-706,-161,14924,-1801,-9329,760,599,-292
1780139010.455971,7.068618,0,16,-13826,1529,-9214,-505,-406,-380,15084,-2562,-8745,289,288,-332
1780139010.471806,7.084453,0,16,-13614,-145,-9604,341,-188,203,14435,-669,-9693,-400,119,246
1780139010.487515,7.100162,0,16,-13246,-945,-9156,346,-118,254,13655,-21,-9722,-303,85,216
1780139010.503136,7.115783,0,16,-12736,-795,-9042,-291,-508,-83,13599,-554,-9471,294,559,-164
1780139010.518733,7.131380,0,16,-13498,268,-9235,-457,-743,-182,14729,-1686,-9336,398,734,-264
1780139010.534377,7.147024,0,16,-14758,1398,-9137,-27,-448,-116,15646,-2407,-8479,-135,331,-119
1780139010.550014,7.162661,0,16,-14551,842,-8763,413,-244,-88,15209,-1622,-8574,-558,186,-116
1780139010.569184,7.181831,0,16,-13506,-1195,-8802,580,-108,-457,14261,289,-9531,-597,58,-456
1780139010.585011,7.197659,0,16,-12559,-1873,-8386,-146,-176,79,14087,700,-9272,190,125,174
1780139010.600777,7.213424,0,16,-13313,-1419,-9282,-456,-146,417,14047,98,-9878,605,280,239
1780139010.616466,7.229113,0,16,-14687,699,-9266,-599,-213,241,15634,-1857,-9136,509,118,187
1780139010.632076,7.244723,0,16,-14668,866,-9394,-46,296,158,14707,-1814,-8812,-34,-341,105
1780139010.647659,7.260306,0,16,-13561,297,-8625,164,281,-57,14119,-1234,-8861,-229,-308,-96
1780139010.663231,7.275878,0,16,-13136,-450,-8879,60,-94,-192,14077,-426,-9284,-91,69,-188
1780139010.678850,7.291497,0,16,-13036,-894,-9048,-75,-183,-51,14345,-176,-9597,49,126,-33
1780139010.695484,7.308131,0,16,-13655,-632,-9076,-377,-79,378,14517,-478,-9517,354,47,353
1780139010.711794,7.324441,0,16,-13951,-314,-9439,-501,-3,371,14451,-866,-9805,494,-40,-20
1780139010.727978,7.340625,0,16,-13722,836,-9116,-444,35,-439,14834,-1914,-9010,353,-88,-490
1780139010.744132,7.356779,0,16,-13185,600,-9030,-1,72,234,14120,-1439,-8675,-53,-105,233
1780139010.760284,7.372931,0,16,-13627,-68,-8843,145,-110,211,14077,-985,-9177,-180,86,170
1780139010.776458,7.389105,0,16,-13855,-504,-9004,-35,-247,-65,15069,-618,-9236,-24,192,-78
1780139010.796963,7.409610,0,16,-13944,-370,-9228,-144,97,129,14568,-699,-9546,115,-144,104
1780139010.812786,7.425433,0,16,-13449,-172,-9348,-174,156,-14,14185,-920,-9469,91,-126,-81
1780139010.828472,7.441119,0,16,-12969,137,-9133,-78,-56,55,14041,-1199,-9144,13,11,39
1780139010.844067,7.456714,0,16,-13306,141,-8985,29,-217,128,14552,-1249,-8986,-121,336,36
1780139010.859645,7.472292,0,16,-14081,26,-8770,128,-390,48,15027,-1103,-8906,-166,340,23
1780139010.875273,7.487920,0,16,-14279,-193,-8858,157,-270,82,15033,-637,-9177,-175,91,18
1780139010.890916,7.503563,0,16,-14040,-690,-8901,8,10,-69,14909,-415,-9340,-78,-38,-70
1780139010.906682,7.519329,0,16,-13500,-682,-9052,-232,197,61,14314,-617,-9433,159,-238,19
1780139010.922590,7.535237,0,16,-12967,-112,-9323,-243,165,233,13970,-944,-9456,211,-206,176
1780139010.938332,7.550979,0,16,-13366,407,-9293,-116,-201,-59,14110,-1694,-9129,79,142,-50
1780139010.953974,7.566622,0,16,-13463,402,-9075,40,-283,-128,14767,-1220,-8996,-216,212,86
1780139010.969650,7.582297,0,16,-13816,-268,-8790,231,-259,212,14451,-868,-9084,-266,204,218
1780139010.985162,7.597809,0,16,-14095,-550,-8790,104,-306,5,15273,-485,-9284,-39,218,-154
1780139011.000785,7.613432,0,16,-14226,-542,-8940,-150,56,-61,15550,-528,-9295,80,-21,-115
1780139011.017764,7.630411,0,16,-13813,-379,-9083,-187,364,192,14369,-915,-9408,150,-522,329
1780139011.033667,7.646314,0,16,-13331,449,-9327,-148,368,154,13566,-1440,-9372,139,-453,219
1780139011.049406,7.662053,0,16,-12608,534,-9326,147,-244,-134,13468,-1326,-9250,-154,114,-198
1780139011.065042,7.677689,0,16,-12453,4,-9064,245,-608,52,13683,-1033,-9238,-294,871,-13
1780139011.080557,7.693204,0,16,-13482,-66,-8989,214,-1138,-288,14855,-1027,-9167,-285,1083,-251
1780139011.096253,7.708900,0,16,-15160,-178,-8897,211,-934,-416,16495,-602,-9121,-313,594,-434
1780139011.111844,7.724491,0,16,-14915,-1325,-8229,140,180,-25,16833,82,-8935,-251,18,-175
1780139011.129655,7.742302,0,16,-14330,-1423,-8211,-79,852,452,15030,307,-9171,266,-1088,607
1780139011.145522,7.758169,0,16,-13474,-694,-8770,-697,1107,715,13629,-1199,-9647,781,-1060,616
1780139011.161285,7.773932,0,16,-13690,668,-9776,-695,530,-356,12540,-2550,-9354,715,-746,-40
1780139011.176804,7.789451,0,16,-11456,927,-9364,-290,32,-705,14080,-1468,-9310,-29,109,-236
1780139011.192355,7.805002,0,16,-11849,247,-9730,397,-539,657,13371,-1372,-9370,-328,386,624
1780139011.207806,7.820453,0,16,-14336,-426,-9072,393,-716,29,15481,-189,-9586,-351,638,-256
1780139011.223415,7.836062,0,16,-14834,-787,-8426,53,-215,119,16159,-208,-9090,-158,375,-69
1780139011.239333,7.851980,0,16,-14936,-699,-8704,-104,293,328,15246,-670,-9418,172,-481,251
1780139011.257571,7.870218,0,16,-13597,323,-8819,-364,634,-225,14543,-1347,-9130,270,-701,-268
1780139011.273422,7.886069,0,16,-12773,257,-9275,-115,469,228,14017,-1452,-9321,149,-597,94
1780139011.289274,7.901921,0,16,-13144,208,-9277,2,234,87,14079,-993,-9484,-73,-156,-46
1780139011.305022,7.917669,0,16,-13709,-498,-8990,5,29,168,14631,-572,-9455,-64,-54,39
1780139011.320839,7.933486,0,16,-14111,-390,-9191,-84,134,179,14833,-767,-9508,71,-219,85
1780139011.336618,7.949265,0,16,-13734,51,-9032,-124,368,-3,14595,-1130,-9191,49,-432,18
1780139011.352307,7.964954,0,16,-13395,48,-9131,-41,407,77,14051,-1126,-9224,-20,-394,76
1780139011.368114,7.980762,0,16,-13053,-42,-9037,28,107,-15,14190,-931,-9259,-81,-79,-38
1780139011.384001,7.996648,0,16,-13235,-207,-9108,44,-40,38,14308,-839,-9247,-102,77,65
1780139011.399639,8.012286,0,16,-13736,-237,-9273,43,-139,52,14611,-799,-9556,-103,86,21
1780139011.415289,8.027936,0,16,-13720,-377,-9231,6,-25,61,14604,-701,-9455,-76,44,36
1780139011.430948,8.043595,0,16,-13359,-355,-9222,-68,2,54,14222,-823,-9438,35,-13,20
